country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp
Syria,2008,66.877,3.236,,1.91,0.092,0.011,0,0.835,0.04,11.201,0.542,52.919,2.561,1.76,1.158,0.491,0.216,,,,1394.365,59.116,0.557,73.865,173.059,1087.769,,,0.21,0.17,0,0.23,0.19,0.47,,0.11,0.23,0,0.56,0.11,0.24,,101.03,4.889,101.7,4.922,31.07,1.504,5.24,0.254,20664037,1.3628E+11,310.272,15015.088,2.277
Syria,2009,61.562,2.903,,1.861,0.088,0.011,0,0.744,0.035,13.761,0.649,45.185,2.131,-7.95,-5.314,0.441,0.212,,,,1455.928,60.977,0.568,74.609,186.82,1132.954,,,0.19,0.16,0,0.2,0.24,0.41,,0.11,0.23,0,0.55,0.11,0.24,,95.8,4.518,96.47,4.549,30.86,1.455,4.94,0.233,21205873,1.39559E+11,290.352,13692.035,2.08
Syria,2010,60.717,2.842,,2.151,0.101,0.011,0,0.854,0.04,17.858,0.836,39.842,1.865,-1.37,-0.846,0.436,0.202,,,,1516.644,63.128,0.579,75.462,204.678,1172.797,,,0.18,0.17,0,0.23,0.29,0.35,,0.11,0.22,0,0.54,0.12,0.25,,95.31,4.462,95.98,4.493,30.44,1.425,4.15,0.194,21362541,1.39183E+11,300.483,14065.868,2.159
Syria,2011,57.785,2.741,,1.769,0.084,0.011,0,1.282,0.061,15.058,0.714,39.664,1.881,-4.83,-2.932,0.459,0.212,,,,1574.429,64.897,0.59,76.745,219.736,1212.461,,,0.17,0.13,0,0.36,0.24,0.35,,0.11,0.22,0,0.54,0.12,0.25,,88.89,4.216,89.57,4.249,27.34,1.297,4.53,0.215,21081814,1.25946E+11,272.005,12902.343,2.16
Syria,2012,47.231,2.311,,2.087,0.102,0.004,0,0.762,0.037,11.962,0.585,32.417,1.586,-18.26,-10.554,0.479,0.225,,,,1621.66,66.984,0.594,77.507,231.698,1244.877,,,0.14,0.15,0,0.21,0.18,0.28,,0.11,0.22,0,0.53,0.12,0.25,,75.26,3.682,75.93,3.715,23.77,1.163,4.33,0.212,20438861,98618941440,210.197,10284.18,2.131
Syria,2013,34.234,1.748,,1.393,0.071,0.004,0,1.022,0.052,9.829,0.502,21.985,1.123,-27.52,-12.997,0.424,0.222,,,,1655.893,68.377,0.597,78.529,241.528,1266.862,,,0.1,0.1,0,0.28,0.15,0.19,,0.11,0.21,0,0.53,0.12,0.25,,55.61,2.84,56.28,2.875,20.16,1.03,3.67,0.187,19578466,80675889152,154.282,7880.207,1.912
Syria,2014,30.841,1.648,,0.646,0.034,0.004,0,0.652,0.035,9.086,0.486,20.454,1.093,-9.91,-3.392,0.466,0.225,,,,1686.735,69.023,0.601,79.181,250.613,1287.316,,,0.09,0.04,0,0.17,0.14,0.18,,0.11,0.2,0,0.52,0.12,0.25,,48.43,2.588,49.1,2.624,16.53,0.883,3.5,0.187,18710711,66107252736,137.033,7323.761,2.073
Syria,2015,28.163,1.565,,0.646,0.036,0.004,0,0.557,0.031,7.973,0.443,18.983,1.055,-8.68,-2.678,0.514,0.231,,,,1714.897,69.669,0.605,79.738,258.586,1306.299,,,0.08,0.04,0,0.15,0.12,0.16,,0.11,0.2,0,0.51,0.12,0.25,,43.71,2.429,44.38,2.466,12.92,0.718,3.34,0.186,17997411,54829457408,122.003,6778.945,2.225
Syria,2016,29.079,1.665,,0.559,0.032,0.004,0,1.114,0.064,6.954,0.398,20.449,1.171,3.25,0.917,0.539,0.245,,,,1743.977,70.228,0.608,80.852,265.54,1326.748,,,0.08,0.04,0,0.29,0.1,0.17,,0.11,0.19,0,0.5,0.12,0.24,,44.93,2.572,44.93,2.572,12.9,0.739,3.37,0.193,17465567,53942173696,118.859,6805.331,2.203
Syria,2017,32.051,1.875,,0.559,0.033,0.004,0,1.858,0.109,6.863,0.401,22.768,1.332,10.22,2.972,0.579,0.268,,,,1776.028,70.787,0.612,82.709,272.403,1349.516,,,0.09,0.04,0,0.44,0.1,0.19,,0.11,0.18,0,0.5,0.12,0.24,,47.55,2.781,47.54,2.781,12.82,0.75,3.31,0.194,17095669,55368777728,119.593,6995.52,2.16
Syria,2018,30.366,1.792,,0.559,0.033,0.004,0,1.671,0.099,6.825,0.403,21.307,1.257,-5.26,-1.685,0.535,0.217,,,,1806.393,71.346,0.616,84.38,279.228,1370.823,,,0.08,0.04,0,0.41,0.09,0.17,,0.11,0.18,0,0.5,0.12,0.24,,46.32,2.734,46.32,2.734,12.77,0.754,3.21,0.189,16945062,56710615040,139.973,8260.393,2.468
Tajikistan,2000,2.234,0.359,,0.024,0.004,0.044,0.007,,,1.436,0.231,0.729,0.117,-11.26,-0.283,0.208,0.038,,,,405.041,7.929,96.464,,72.332,226.229,,,0.01,0,0,,0.03,0.01,,0.04,0.04,0.02,,0.06,0.06,,6.76,1.087,6.72,1.081,2.87,0.462,0.95,0.153,6216329,10735309824,58.81,9460.519,5.478
Tajikistan,2001,2.288,0.362,,0.034,0.005,0.066,0.01,,,1.407,0.223,0.78,0.124,2.41,0.054,0.196,0.037,,,,407.329,7.963,96.53,,73.739,227.009,,,0.01,0,0,,0.03,0.01,,0.04,0.04,0.02,,0.06,0.06,,6.41,1.014,6.76,1.07,2.95,0.467,0.99,0.157,6318510,11697939456,61.559,9742.644,5.262
Tajikistan,2002,1.877,0.292,,0.049,0.008,0.081,0.012,,,0.978,0.152,0.769,0.12,-17.94,-0.41,0.147,0.03,,,,409.206,8.012,96.61,,74.717,227.779,,,0.01,0.01,0,,0.02,0.01,,0.04,0.04,0.02,,0.06,0.06,,6.46,1.005,6.81,1.06,2.98,0.464,1.06,0.165,6426861,12792779776,63.335,9854.71,4.951
Tajikistan,2003,2.071,0.317,,0.081,0.012,0.106,0.016,,,1.052,0.161,0.832,0.127,10.31,0.194,0.148,0.031,,,,411.277,8.093,96.717,,75.769,228.611,,,0.01,0.01,0,,0.02,0.01,,0.04,0.04,0.02,,0.06,0.06,,6.62,1.012,6.97,1.065,3.14,0.48,1.05,0.161,6541550,14027435008,66.608,10182.328,4.748
Tajikistan,2004,2.56,0.384,,0.095,0.014,0.161,0.024,,,1.227,0.184,1.077,0.162,23.64,0.49,0.166,0.038,,,,413.838,8.188,96.878,,76.996,229.688,,,0.01,0.01,0,,0.02,0.01,,0.04,0.04,0.02,,0.05,0.06,,7.18,1.078,7.53,1.13,3.23,0.485,1.12,0.168,6662391,15391066112,67.842,10182.852,4.408
Tajikistan,2005,2.439,0.359,,0.124,0.018,0.169,0.025,,,1.229,0.181,0.917,0.135,-4.73,-0.121,0.148,0.035,,,,416.277,8.312,97.047,,78.225,230.605,,,0.01,0.01,0,,0.02,0.01,,0.04,0.04,0.02,,0.05,0.06,,7.26,1.069,7.61,1.121,3.43,0.505,1.16,0.171,6789318,16469403648,69.359,10215.908,4.211
Tajikistan,2006,2.655,0.384,,0.138,0.02,0.176,0.025,,,1.231,0.178,1.11,0.16,8.84,0.216,0.152,0.039,,,,418.932,8.45,97.223,,79.456,231.715,,,0.01,0.01,0,,0.02,0.01,,0.03,0.04,0.02,,0.05,0.05,,7.71,1.114,8.06,1.164,3.57,0.516,1.29,0.186,6922590,17531570176,67.84,9799.844,3.87
Tajikistan,2007,3.227,0.457,,0.153,0.022,0.315,0.045,,,1.238,0.175,1.521,0.215,21.54,0.572,0.172,0.05,,,,422.159,8.603,97.538,,80.695,233.236,,,0.01,0.01,0,,0.02,0.01,,0.03,0.03,0.02,,0.05,0.05,,8.38,1.187,8.73,1.236,3.66,0.518,1.3,0.184,7062667,18732054528,63.974,9058.07,3.415
Tajikistan,2008,2.896,0.402,,0.093,0.013,0.341,0.047,,,0.989,0.137,1.473,0.204,-10.26,-0.331,0.143,0.047,,,,425.055,8.696,97.878,,81.684,234.709,,,0.01,0.01,0,,0.02,0.01,,0.03,0.03,0.02,,0.05,0.05,,8.73,1.211,9.08,1.259,4.09,0.567,1.47,0.204,7209924,20204808192,61.66,8552.128,3.052
Tajikistan,2009,2.444,0.332,,0.095,0.013,0.308,0.042,,,0.443,0.06,1.598,0.217,-15.61,-0.452,0.116,0.044,,,,427.499,8.791,98.186,,82.128,236.306,,,0.01,0.01,0,,0.01,0.01,,0.03,0.03,0.02,,0.05,0.05,,8.39,1.139,8.74,1.187,4.31,0.585,1.57,0.213,7364752,20972316672,55.354,7516.005,2.639
